# Chi2 Rg SupportVolume
3.06901e+00 1.63387e+01 2.29997e+06
3.06048e+00 1.63399e+01 2.29997e+06
3.05193e+00 1.63411e+01 2.29997e+06
3.04330e+00 1.63423e+01 2.29997e+06
3.03478e+00 1.63435e+01 2.29997e+06
3.02632e+00 1.63447e+01 2.29997e+06
3.01786e+00 1.63459e+01 2.29997e+06
3.00944e+00 1.63472e+01 2.29997e+06
3.00106e+00 1.63484e+01 2.29997e+06
2.99288e+00 1.63495e+01 2.29997e+06
2.98488e+00 1.63507e+01 2.29997e+06
2.97672e+00 1.63518e+01 2.29997e+06
2.96868e+00 1.63530e+01 2.29997e+06
2.96058e+00 1.63541e+01 2.29997e+06
2.95250e+00 1.63553e+01 2.29997e+06
2.94445e+00 1.63565e+01 2.29997e+06
2.93649e+00 1.63576e+01 2.29997e+06
2.92843e+00 1.63588e+01 2.29997e+06
2.92040e+00 1.63599e+01 2.29997e+06
2.91240e+00 1.63611e+01 2.29997e+06
2.90444e+00 1.63622e+01 2.29997e+06
2.89657e+00 1.63634e+01 2.29997e+06
2.88862e+00 1.63646e+01 2.29997e+06
2.88073e+00 1.63657e+01 2.29997e+06
2.87296e+00 1.63669e+01 2.29997e+06
2.86530e+00 1.63680e+01 2.29997e+06
2.85768e+00 1.63691e+01 2.29997e+06
2.84998e+00 1.63702e+01 2.29997e+06
2.84240e+00 1.63714e+01 2.29997e+06
2.83479e+00 1.63725e+01 2.29997e+06
2.82714e+00 1.63736e+01 2.29997e+06
2.81961e+00 1.63748e+01 2.29997e+06
2.81221e+00 1.63759e+01 2.29997e+06
2.80490e+00 1.63770e+01 2.29997e+06
2.79758e+00 1.63781e+01 2.29997e+06
2.79029e+00 1.63792e+01 2.29997e+06
2.78303e+00 1.63803e+01 2.29997e+06
2.77574e+00 1.63814e+01 2.29997e+06
2.76849e+00 1.63825e+01 2.29997e+06
2.76131e+00 1.63836e+01 2.29997e+06
2.75404e+00 1.63847e+01 2.29997e+06
2.74685e+00 1.63857e+01 2.29997e+06
2.73968e+00 1.63868e+01 2.29997e+06
2.73248e+00 1.63879e+01 2.29997e+06
2.72536e+00 1.63890e+01 2.29997e+06
2.71823e+00 1.63901e+01 2.29997e+06
2.71113e+00 1.63912e+01 2.29997e+06
2.70400e+00 1.63923e+01 2.29997e+06
2.69694e+00 1.63934e+01 2.29997e+06
2.68993e+00 1.63945e+01 2.29997e+06
2.68290e+00 1.63956e+01 2.29997e+06
2.67591e+00 1.63967e+01 2.29997e+06
2.66889e+00 1.63977e+01 2.29997e+06
2.66193e+00 1.63988e+01 2.29997e+06
2.65494e+00 1.63999e+01 2.29997e+06
2.64805e+00 1.64010e+01 2.29997e+06
2.64113e+00 1.64021e+01 2.29997e+06
2.63427e+00 1.64031e+01 2.29997e+06
2.62758e+00 1.64042e+01 2.29997e+06
2.62099e+00 1.64052e+01 2.29997e+06
2.61439e+00 1.64062e+01 2.29997e+06
2.60785e+00 1.64073e+01 2.29997e+06
2.60124e+00 1.64083e+01 2.29997e+06
2.59468e+00 1.64093e+01 2.29997e+06
2.58808e+00 1.64104e+01 2.29997e+06
2.58159e+00 1.64114e+01 2.29997e+06
2.57500e+00 1.64124e+01 2.29997e+06
2.56847e+00 1.64134e+01 2.29997e+06
2.56202e+00 1.64145e+01 2.29997e+06
2.55546e+00 1.64155e+01 2.29997e+06
2.54894e+00 1.64165e+01 2.29997e+06
2.54250e+00 1.64176e+01 2.29997e+06
2.53599e+00 1.64186e+01 2.29997e+06
2.52965e+00 1.64196e+01 2.29997e+06
2.52324e+00 1.64206e+01 2.29997e+06
2.51686e+00 1.64217e+01 2.29997e+06
2.51048e+00 1.64227e+01 2.29997e+06
2.50416e+00 1.64237e+01 2.29997e+06
2.49787e+00 1.64247e+01 2.29997e+06
2.49153e+00 1.64257e+01 2.29997e+06
