# Chi2 Rg SupportVolume
6.07126e+01 5.21142e+01 2.29997e+06
6.04184e+01 5.21177e+01 2.29997e+06
6.01248e+01 5.21211e+01 2.29997e+06
5.98319e+01 5.21245e+01 2.29997e+06
5.95397e+01 5.21279e+01 2.29997e+06
5.92488e+01 5.21312e+01 2.29997e+06
5.89593e+01 5.21344e+01 2.29997e+06
5.86705e+01 5.21375e+01 2.29997e+06
5.83826e+01 5.21407e+01 2.29997e+06
5.80956e+01 5.21437e+01 2.29997e+06
5.78098e+01 5.21468e+01 2.29997e+06
5.75277e+01 5.21501e+01 2.29997e+06
5.72464e+01 5.21533e+01 2.29997e+06
5.69659e+01 5.21565e+01 2.29997e+06
5.66863e+01 5.21597e+01 2.29997e+06
5.64075e+01 5.21629e+01 2.29997e+06
5.61298e+01 5.21660e+01 2.29997e+06
5.58529e+01 5.21690e+01 2.29997e+06
5.55771e+01 5.21721e+01 2.29997e+06
5.53022e+01 5.21751e+01 2.29997e+06
5.50286e+01 5.21781e+01 2.29997e+06
5.47561e+01 5.21811e+01 2.29997e+06
5.44892e+01 5.21839e+01 2.29997e+06
5.42258e+01 5.21866e+01 2.29997e+06
5.39634e+01 5.21892e+01 2.29997e+06
5.37019e+01 5.21918e+01 2.29997e+06
5.34414e+01 2.28003e+01 2.29997e+06
5.31818e+01 2.28010e+01 2.29997e+06
5.29233e+01 2.28016e+01 2.29997e+06
5.26656e+01 2.28023e+01 2.29997e+06
5.24090e+01 2.28029e+01 2.29997e+06
5.21534e+01 2.28036e+01 2.29997e+06
5.18988e+01 2.28042e+01 2.29997e+06
5.16452e+01 2.28049e+01 2.29997e+06
5.13926e+01 2.28055e+01 2.29997e+06
5.11416e+01 2.28062e+01 2.29997e+06
5.08919e+01 2.28068e+01 2.29997e+06
5.06433e+01 2.28075e+01 2.29997e+06
5.03958e+01 2.28081e+01 2.29997e+06
5.01492e+01 2.28088e+01 2.29997e+06
4.99036e+01 2.28094e+01 2.29997e+06
4.96589e+01 2.28100e+01 2.29997e+06
4.94306e+01 2.28100e+01 2.29997e+06
4.92056e+01 2.28099e+01 2.29997e+06
4.89816e+01 2.28098e+01 2.29997e+06
4.87591e+01 2.28097e+01 2.29997e+06
4.85378e+01 2.28096e+01 2.29997e+06
4.83173e+01 2.28095e+01 2.29997e+06
4.80978e+01 2.28094e+01 2.29997e+06
4.78791e+01 2.28092e+01 2.29997e+06
4.76625e+01 2.28091e+01 2.29997e+06
4.74493e+01 2.28089e+01 2.29997e+06
4.72371e+01 2.28087e+01 2.29997e+06
4.70255e+01 2.28084e+01 2.29997e+06
4.68147e+01 2.28082e+01 2.29997e+06
4.66047e+01 2.28080e+01 2.29997e+06
4.63954e+01 2.28078e+01 2.29997e+06
4.61869e+01 2.28076e+01 2.29997e+06
4.59791e+01 2.28073e+01 2.29997e+06
4.57721e+01 2.28071e+01 2.29997e+06
4.55658e+01 2.28069e+01 2.29997e+06
4.53604e+01 2.28067e+01 2.29997e+06
4.51558e+01 2.28065e+01 2.29997e+06
4.49520e+01 2.28062e+01 2.29997e+06
4.47491e+01 2.28060e+01 2.29997e+06
4.45469e+01 2.28058e+01 2.29997e+06
4.43455e+01 2.28056e+01 2.29997e+06
4.41450e+01 2.28054e+01 2.29997e+06
4.39453e+01 2.28051e+01 2.29997e+06
4.37464e+01 2.28049e+01 2.29997e+06
4.35483e+01 2.28047e+01 2.29997e+06
4.33511e+01 2.28045e+01 2.29997e+06
4.31547e+01 2.28042e+01 2.29997e+06
4.29591e+01 2.28040e+01 2.29997e+06
4.27644e+01 2.28038e+01 2.29997e+06
4.25705e+01 2.28036e+01 2.29997e+06
4.23775e+01 2.28033e+01 2.29997e+06
4.21852e+01 2.28031e+01 2.29997e+06
4.19992e+01 2.28032e+01 2.29997e+06
4.18150e+01 2.28034e+01 2.29997e+06
4.16315e+01 2.28036e+01 2.29997e+06
4.14487e+01 2.28038e+01 2.29997e+06
4.12669e+01 2.28040e+01 2.29997e+06
4.10874e+01 2.28042e+01 2.29997e+06
4.09091e+01 2.28043e+01 2.29997e+06
4.07313e+01 2.28044e+01 2.29997e+06
4.05541e+01 2.28046e+01 2.29997e+06
4.03775e+01 2.28047e+01 2.29997e+06
4.02061e+01 2.28047e+01 2.29997e+06
4.00356e+01 2.28046e+01 2.29997e+06
3.98657e+01 2.28046e+01 2.29997e+06
3.96963e+01 2.28045e+01 2.29997e+06
3.95276e+01 2.28045e+01 2.29997e+06
3.93594e+01 2.28044e+01 2.29997e+06
3.91919e+01 2.28044e+01 2.29997e+06
3.90250e+01 2.28043e+01 2.29997e+06
3.88587e+01 2.28043e+01 2.29997e+06
3.86930e+01 2.28042e+01 2.29997e+06
3.85280e+01 2.28042e+01 2.29997e+06
3.83636e+01 2.28041e+01 2.29997e+06
3.81999e+01 2.28041e+01 2.29997e+06
3.80433e+01 2.28045e+01 2.29997e+06
3.78904e+01 2.28051e+01 2.29997e+06
3.77381e+01 2.28058e+01 2.29997e+06
3.75864e+01 2.28064e+01 2.29997e+06
